"","flybase_gene_id","group_name"
"1429","FBgn0263773","5-6 tissues"
"1430","FBgn0036824","5-6 tissues"
"1431","FBgn0034583","5-6 tissues"
"1432","FBgn0034067","5-6 tissues"
"1433","FBgn0030052","5-6 tissues"
"1434","FBgn0038720","5-6 tissues"
"1435","FBgn0031258","5-6 tissues"
"1436","FBgn0036935","5-6 tissues"
"1437","FBgn0260451","5-6 tissues"
"1438","FBgn0031850","5-6 tissues"
"1439","FBgn0035904","5-6 tissues"
"1440","FBgn0031322","5-6 tissues"
"1441","FBgn0000244","5-6 tissues"
"1442","FBgn0035379","5-6 tissues"
"1443","FBgn0033134","5-6 tissues"
"1444","FBgn0031955","5-6 tissues"
"1445","FBgn0033204","5-6 tissues"
"1446","FBgn0038740","5-6 tissues"
"1447","FBgn0267912","5-6 tissues"
"1448","FBgn0015766","5-6 tissues"
"1449","FBgn0003386","5-6 tissues"
"1450","FBgn0030997","5-6 tissues"
"1451","FBgn0036725","5-6 tissues"
"1452","FBgn0036770","5-6 tissues"
"1453","FBgn0041713","5-6 tissues"
"1454","FBgn0037315","5-6 tissues"
"1455","FBgn0263782","5-6 tissues"
"1456","FBgn0033446","5-6 tissues"
"1457","FBgn0038975","5-6 tissues"
"1458","FBgn0035146","5-6 tissues"
"1459","FBgn0052311","5-6 tissues"
"1460","FBgn0032897","5-6 tissues"
"1461","FBgn0261673","5-6 tissues"
"1462","FBgn0036759","5-6 tissues"
"1463","FBgn0250871","5-6 tissues"
"1464","FBgn0034145","5-6 tissues"
"1465","FBgn0039094","5-6 tissues"
"1466","FBgn0264324","5-6 tissues"
"1467","FBgn0086758","5-6 tissues"
"1468","FBgn0035308","5-6 tissues"
"1469","FBgn0038072","5-6 tissues"
"1470","FBgn0261113","5-6 tissues"
"1471","FBgn0040658","5-6 tissues"
"1472","FBgn0261999","5-6 tissues"
"1473","FBgn0262353","5-6 tissues"
"1474","FBgn0050021","5-6 tissues"
"1475","FBgn0030884","5-6 tissues"
"1476","FBgn0037853","5-6 tissues"
"1477","FBgn0037917","5-6 tissues"
"1478","FBgn0028646","5-6 tissues"
"1479","FBgn0033928","5-6 tissues"
"1480","FBgn0029155","5-6 tissues"
"1481","FBgn0085384","5-6 tissues"
"1482","FBgn0004858","5-6 tissues"
"1483","FBgn0266817","5-6 tissues"
"1484","FBgn0038412","5-6 tissues"
"1485","FBgn0036289","5-6 tissues"
"1486","FBgn0039756","5-6 tissues"
"1487","FBgn0285963","5-6 tissues"
"1488","FBgn0039467","5-6 tissues"
"1489","FBgn0032084","5-6 tissues"
"1490","FBgn0085446","5-6 tissues"
"1491","FBgn0260470","5-6 tissues"
"1492","FBgn0035903","5-6 tissues"
"1493","FBgn0031914","5-6 tissues"
"1494","FBgn0284408","5-6 tissues"
"1495","FBgn0034162","5-6 tissues"
"1496","FBgn0031824","5-6 tissues"
"1497","FBgn0011722","5-6 tissues"
"1498","FBgn0262160","5-6 tissues"
"1499","FBgn0040551","5-6 tissues"
"1500","FBgn0266579","5-6 tissues"
"1501","FBgn0036279","5-6 tissues"
"1502","FBgn0033127","5-6 tissues"
"1503","FBgn0051719","5-6 tissues"
"1504","FBgn0032899","5-6 tissues"
"1505","FBgn0266377","5-6 tissues"
"1506","FBgn0032021","5-6 tissues"
"1507","FBgn0037623","5-6 tissues"
"1508","FBgn0016032","5-6 tissues"
"1509","FBgn0036769","5-6 tissues"
"1510","FBgn0036032","5-6 tissues"
"1511","FBgn0036288","5-6 tissues"
"1512","FBgn0039075","5-6 tissues"
"1513","FBgn0029508","5-6 tissues"
"1514","FBgn0262057","5-6 tissues"
"1515","FBgn0030964","5-6 tissues"
"1516","FBgn0035708","5-6 tissues"
"1517","FBgn0265052","5-6 tissues"
"1518","FBgn0261547","5-6 tissues"
"1519","FBgn0022702","5-6 tissues"
"1520","FBgn0032817","5-6 tissues"
"1521","FBgn0035094","5-6 tissues"
"1522","FBgn0033153","5-6 tissues"
"1523","FBgn0033075","5-6 tissues"
"1524","FBgn0052529","5-6 tissues"
"1525","FBgn0262035","5-6 tissues"
"1526","FBgn0035539","5-6 tissues"
"1527","FBgn0000057","housekeeping"
"1528","FBgn0000181","housekeeping"
"1529","FBgn0000251","housekeeping"
"1530","FBgn0000259","housekeeping"
"1531","FBgn0001087","housekeeping"
"1532","FBgn0001105","housekeeping"
"1533","FBgn0001123","housekeeping"
"1534","FBgn0001124","housekeeping"
"1535","FBgn0001168","housekeeping"
"1536","FBgn0001189","housekeeping"
"1537","FBgn0001223","housekeeping"
"1538","FBgn0001224","housekeeping"
"1539","FBgn0001225","housekeeping"
"1540","FBgn0001624","housekeeping"
"1541","FBgn0001941","housekeeping"
"1542","FBgn0002044","housekeeping"
"1543","FBgn0002121","housekeeping"
"1544","FBgn0002566","housekeeping"
"1545","FBgn0002626","housekeeping"
"1546","FBgn0002733","housekeeping"
"1547","FBgn0003053","housekeeping"
"1548","FBgn0003278","housekeeping"
"1549","FBgn0003360","housekeeping"
"1550","FBgn0003464","housekeeping"
"1551","FBgn0003517","housekeeping"
"1552","FBgn0003676","housekeeping"
"1553","FBgn0003862","housekeeping"
"1554","FBgn0003870","housekeeping"
"1555","FBgn0003888","housekeeping"
"1556","FBgn0003941","housekeeping"
"1557","FBgn0003942","housekeeping"
"1558","FBgn0004003","housekeeping"
"1559","FBgn0004373","housekeeping"
"1560","FBgn0004395","housekeeping"
"1561","FBgn0004403","housekeeping"
"1562","FBgn0004404","housekeeping"
"1563","FBgn0004465","housekeeping"
"1564","FBgn0004510","housekeeping"
"1565","FBgn0004862","housekeeping"
"1566","FBgn0004888","housekeeping"
"1567","FBgn0004901","housekeeping"
"1568","FBgn0004903","housekeeping"
"1569","FBgn0004926","housekeeping"
"1570","FBgn0005533","housekeeping"
"1571","FBgn0005585","housekeeping"
"1572","FBgn0005674","housekeeping"
"1573","FBgn0005771","housekeeping"
"1574","FBgn0010198","housekeeping"
"1575","FBgn0010226","housekeeping"
"1576","FBgn0010228","housekeeping"
"1577","FBgn0010288","housekeeping"
"1578","FBgn0010303","housekeeping"
"1579","FBgn0010339","housekeeping"
"1580","FBgn0010380","housekeeping"
"1581","FBgn0010409","housekeeping"
"1582","FBgn0010411","housekeeping"
"1583","FBgn0010412","housekeeping"
"1584","FBgn0010438","housekeeping"
"1585","FBgn0010488","housekeeping"
"1586","FBgn0010772","housekeeping"
"1587","FBgn0011232","housekeeping"
"1588","FBgn0011272","housekeeping"
"1589","FBgn0011284","housekeeping"
"1590","FBgn0011509","housekeeping"
"1591","FBgn0011739","housekeeping"
"1592","FBgn0011747","housekeeping"
"1593","FBgn0011754","housekeeping"
"1594","FBgn0011770","housekeeping"
"1595","FBgn0013272","housekeeping"
"1596","FBgn0013325","housekeeping"
"1597","FBgn0013672","housekeeping"
"1598","FBgn0013675","housekeeping"
"1599","FBgn0013676","housekeeping"
"1600","FBgn0013678","housekeeping"
"1601","FBgn0013679","housekeeping"
"1602","FBgn0013686","housekeeping"
"1603","FBgn0013688","housekeeping"
"1604","FBgn0013720","housekeeping"
"1605","FBgn0015019","housekeeping"
"1606","FBgn0015221","housekeeping"
"1607","FBgn0015268","housekeeping"
"1608","FBgn0015286","housekeeping"
"1609","FBgn0015288","housekeeping"
"1610","FBgn0015298","housekeeping"
"1611","FBgn0015338","housekeeping"
"1612","FBgn0015372","housekeeping"
"1613","FBgn0015393","housekeeping"
"1614","FBgn0015521","housekeeping"
"1615","FBgn0015622","housekeeping"
"1616","FBgn0015754","housekeeping"
"1617","FBgn0015790","housekeeping"
"1618","FBgn0016041","housekeeping"
"1619","FBgn0016059","housekeeping"
"1620","FBgn0016696","housekeeping"
"1621","FBgn0016762","housekeeping"
"1622","FBgn0016977","housekeeping"
"1623","FBgn0017558","housekeeping"
"1624","FBgn0017579","housekeeping"
"1625","FBgn0019957","housekeeping"
"1626","FBgn0019968","housekeeping"
"1627","FBgn0020412","housekeeping"
"1628","FBgn0020545","housekeeping"
"1629","FBgn0020618","housekeeping"
"1630","FBgn0020655","housekeeping"
"1631","FBgn0020910","housekeeping"
"1632","FBgn0020930","housekeeping"
"1633","FBgn0021765","housekeeping"
"1634","FBgn0021847","housekeeping"
"1635","FBgn0022787","housekeeping"
"1636","FBgn0023170","housekeeping"
"1637","FBgn0023213","housekeeping"
"1638","FBgn0023530","housekeeping"
"1639","FBgn0023542","housekeeping"
"1640","FBgn0024244","housekeeping"
"1641","FBgn0024277","housekeeping"
"1642","FBgn0024352","housekeeping"
"1643","FBgn0024509","housekeeping"
"1644","FBgn0024807","housekeeping"
"1645","FBgn0024947","housekeeping"
"1646","FBgn0024992","housekeeping"
"1647","FBgn0025676","housekeeping"
"1648","FBgn0025681","housekeeping"
"1649","FBgn0025684","housekeeping"
"1650","FBgn0025724","housekeeping"
"1651","FBgn0025802","housekeeping"
"1652","FBgn0025885","housekeeping"
"1653","FBgn0026056","housekeeping"
"1654","FBgn0026086","housekeeping"
"1655","FBgn0026089","housekeeping"
"1656","FBgn0026189","housekeeping"
"1657","FBgn0026261","housekeeping"
"1658","FBgn0026372","housekeeping"
"1659","FBgn0026428","housekeeping"
"1660","FBgn0026741","housekeeping"
"1661","FBgn0027070","housekeeping"
"1662","FBgn0027079","housekeeping"
"1663","FBgn0027087","housekeeping"
"1664","FBgn0027088","housekeeping"
"1665","FBgn0027093","housekeeping"
"1666","FBgn0027094","housekeeping"
"1667","FBgn0027358","housekeeping"
"1668","FBgn0027504","housekeeping"
"1669","FBgn0027506","housekeeping"
"1670","FBgn0027539","housekeeping"
"1671","FBgn0027565","housekeeping"
"1672","FBgn0027597","housekeeping"
"1673","FBgn0027607","housekeeping"
"1674","FBgn0027793","housekeeping"
"1675","FBgn0027794","housekeeping"
"1676","FBgn0028475","housekeeping"
"1677","FBgn0028490","housekeeping"
"1678","FBgn0028507","housekeeping"
"1679","FBgn0028538","housekeeping"
"1680","FBgn0028552","housekeeping"
"1681","FBgn0028563","housekeeping"
"1682","FBgn0028582","housekeeping"
"1683","FBgn0028648","housekeeping"
"1684","FBgn0028671","housekeeping"
"1685","FBgn0028697","housekeeping"
"1686","FBgn0028734","housekeeping"
"1687","FBgn0028746","housekeeping"
"1688","FBgn0028970","housekeeping"
"1689","FBgn0029529","housekeeping"
"1690","FBgn0029594","housekeeping"
"1691","FBgn0029737","housekeeping"
"1692","FBgn0029785","housekeeping"
"1693","FBgn0029822","housekeeping"
"1694","FBgn0029856","housekeeping"
"1695","FBgn0029860","housekeeping"
"1696","FBgn0029893","housekeeping"
"1697","FBgn0029912","housekeeping"
"1698","FBgn0029936","housekeeping"
"1699","FBgn0029997","housekeeping"
"1700","FBgn0030025","housekeeping"
"1701","FBgn0030026","housekeeping"
"1702","FBgn0030239","housekeeping"
"1703","FBgn0030246","housekeeping"
"1704","FBgn0030294","housekeeping"
"1705","FBgn0030311","housekeeping"
"1706","FBgn0030329","housekeeping"
"1707","FBgn0030346","housekeeping"
"1708","FBgn0030351","housekeeping"
"1709","FBgn0030433","housekeeping"
"1710","FBgn0030435","housekeeping"
"1711","FBgn0030481","housekeeping"
"1712","FBgn0030502","housekeeping"
"1713","FBgn0030554","housekeeping"
"1714","FBgn0030603","housekeeping"
"1715","FBgn0030616","housekeeping"
"1716","FBgn0030671","housekeeping"
"1717","FBgn0030692","housekeeping"
"1718","FBgn0030694","housekeeping"
"1719","FBgn0030740","housekeeping"
"1720","FBgn0030743","housekeeping"
"1721","FBgn0030787","housekeeping"
"1722","FBgn0030800","housekeeping"
"1723","FBgn0030808","housekeeping"
"1724","FBgn0030809","housekeeping"
"1725","FBgn0030863","housekeeping"
"1726","FBgn0030869","housekeeping"
"1727","FBgn0030873","housekeeping"
"1728","FBgn0030878","housekeeping"
"1729","FBgn0030990","housekeeping"
"1730","FBgn0031041","housekeeping"
"1731","FBgn0031106","housekeeping"
"1732","FBgn0031117","housekeeping"
"1733","FBgn0031174","housekeeping"
"1734","FBgn0031183","housekeeping"
"1735","FBgn0031250","housekeeping"
"1736","FBgn0031268","housekeeping"
"1737","FBgn0031286","housekeeping"
"1738","FBgn0031312","housekeeping"
"1739","FBgn0031317","housekeeping"
"1740","FBgn0031379","housekeeping"
"1741","FBgn0031392","housekeeping"
"1742","FBgn0031483","housekeeping"
"1743","FBgn0031652","housekeeping"
"1744","FBgn0031657","housekeeping"
"1745","FBgn0031710","housekeeping"
"1746","FBgn0031815","housekeeping"
"1747","FBgn0031879","housekeeping"
"1748","FBgn0031882","housekeeping"
"1749","FBgn0031980","housekeeping"
"1750","FBgn0032015","housekeeping"
"1751","FBgn0032018","housekeeping"
"1752","FBgn0032101","housekeeping"
"1753","FBgn0032123","housekeeping"
"1754","FBgn0032171","housekeeping"
"1755","FBgn0032172","housekeeping"
"1756","FBgn0032193","housekeeping"
"1757","FBgn0032222","housekeeping"
"1758","FBgn0032223","housekeeping"
"1759","FBgn0032231","housekeeping"
"1760","FBgn0032343","housekeeping"
"1761","FBgn0032361","housekeeping"
"1762","FBgn0032444","housekeeping"
"1763","FBgn0032451","housekeeping"
"1764","FBgn0032474","housekeeping"
"1765","FBgn0032477","housekeeping"
"1766","FBgn0032518","housekeeping"
"1767","FBgn0032642","housekeeping"
"1768","FBgn0032644","housekeeping"
"1769","FBgn0032689","housekeeping"
"1770","FBgn0032721","housekeeping"
"1771","FBgn0032752","housekeeping"
"1772","FBgn0032799","housekeeping"
"1773","FBgn0032801","housekeeping"
"1774","FBgn0032814","housekeeping"
"1775","FBgn0032845","housekeeping"
"1776","FBgn0032849","housekeeping"
"1777","FBgn0032886","housekeeping"
"1778","FBgn0032922","housekeeping"
"1779","FBgn0032988","housekeeping"
"1780","FBgn0033028","housekeeping"
"1781","FBgn0033038","housekeeping"
"1782","FBgn0033166","housekeeping"
"1783","FBgn0033208","housekeeping"
"1784","FBgn0033229","housekeeping"
"1785","FBgn0033351","housekeeping"
"1786","FBgn0033357","housekeeping"
"1787","FBgn0033428","housekeeping"
"1788","FBgn0033429","housekeeping"
"1789","FBgn0033482","housekeeping"
"1790","FBgn0033519","housekeeping"
"1791","FBgn0033540","housekeeping"
"1792","FBgn0033547","housekeeping"
"1793","FBgn0033550","housekeeping"
"1794","FBgn0033564","housekeeping"
"1795","FBgn0033605","housekeeping"
"1796","FBgn0033608","housekeeping"
"1797","FBgn0033616","housekeeping"
"1798","FBgn0033672","housekeeping"
"1799","FBgn0033713","housekeeping"
"1800","FBgn0033871","housekeeping"
"1801","FBgn0033907","housekeeping"
"1802","FBgn0033917","housekeeping"
"1803","FBgn0033918","housekeeping"
"1804","FBgn0033935","housekeeping"
"1805","FBgn0034008","housekeeping"
"1806","FBgn0034029","housekeeping"
"1807","FBgn0034068","housekeeping"
"1808","FBgn0034081","housekeeping"
"1809","FBgn0034110","housekeeping"
"1810","FBgn0034117","housekeeping"
"1811","FBgn0034138","housekeeping"
"1812","FBgn0034172","housekeeping"
"1813","FBgn0034179","housekeeping"
"1814","FBgn0034180","housekeeping"
"1815","FBgn0034184","housekeeping"
"1816","FBgn0034248","housekeeping"
"1817","FBgn0034265","housekeeping"
"1818","FBgn0034269","housekeeping"
"1819","FBgn0034304","housekeeping"
"1820","FBgn0034361","housekeeping"
"1821","FBgn0034399","housekeeping"
"1822","FBgn0034418","housekeeping"
"1823","FBgn0034433","housekeeping"
"1824","FBgn0034455","housekeeping"
"1825","FBgn0034535","housekeeping"
"1826","FBgn0034564","housekeeping"
"1827","FBgn0034649","housekeeping"
"1828","FBgn0034689","housekeeping"
"1829","FBgn0034742","housekeeping"
"1830","FBgn0034786","housekeeping"
"1831","FBgn0034894","housekeeping"
"1832","FBgn0034913","housekeeping"
"1833","FBgn0034946","housekeeping"
"1834","FBgn0034963","housekeeping"
"1835","FBgn0034970","housekeeping"
"1836","FBgn0035001","housekeeping"
"1837","FBgn0035035","housekeeping"
"1838","FBgn0035082","housekeeping"
"1839","FBgn0035137","housekeeping"
"1840","FBgn0035140","housekeeping"
"1841","FBgn0035148","housekeeping"
"1842","FBgn0035227","housekeeping"
"1843","FBgn0035252","housekeeping"
"1844","FBgn0035270","housekeeping"
"1845","FBgn0035333","housekeeping"
"1846","FBgn0035348","housekeeping"
"1847","FBgn0035355","housekeeping"
"1848","FBgn0035356","housekeeping"
"1849","FBgn0035372","housekeeping"
"1850","FBgn0035375","housekeeping"
"1851","FBgn0035392","housekeeping"
"1852","FBgn0035416","housekeeping"
"1853","FBgn0035422","housekeeping"
"1854","FBgn0035424","housekeeping"
"1855","FBgn0035436","housekeeping"
"1856","FBgn0035444","housekeeping"
"1857","FBgn0035515","housekeeping"
"1858","FBgn0035517","housekeeping"
"1859","FBgn0035589","housekeeping"
"1860","FBgn0035688","housekeeping"
"1861","FBgn0035753","housekeeping"
"1862","FBgn0035767","housekeeping"
"1863","FBgn0035771","housekeeping"
"1864","FBgn0035871","housekeeping"
"1865","FBgn0035900","housekeeping"
"1866","FBgn0035965","housekeeping"
"1867","FBgn0036173","housekeeping"
"1868","FBgn0036188","housekeeping"
"1869","FBgn0036213","housekeeping"
"1870","FBgn0036254","housekeeping"
"1871","FBgn0036286","housekeeping"
"1872","FBgn0036294","housekeeping"
"1873","FBgn0036299","housekeeping"
"1874","FBgn0036341","housekeeping"
"1875","FBgn0036365","housekeeping"
"1876","FBgn0036397","housekeeping"
"1877","FBgn0036398","housekeeping"
"1878","FBgn0036428","housekeeping"
"1879","FBgn0036462","housekeeping"
"1880","FBgn0036493","housekeeping"
"1881","FBgn0036623","housekeeping"
"1882","FBgn0036668","housekeeping"
"1883","FBgn0036772","housekeeping"
"1884","FBgn0036775","housekeeping"
"1885","FBgn0036825","housekeeping"
"1886","FBgn0036853","housekeeping"
"1887","FBgn0036888","housekeeping"
"1888","FBgn0036927","housekeeping"
"1889","FBgn0036942","housekeeping"
"1890","FBgn0036988","housekeeping"
"1891","FBgn0036992","housekeeping"
"1892","FBgn0037011","housekeeping"
"1893","FBgn0037019","housekeeping"
"1894","FBgn0037022","housekeeping"
"1895","FBgn0037028","housekeeping"
"1896","FBgn0037108","housekeeping"
"1897","FBgn0037120","housekeeping"
"1898","FBgn0037217","housekeeping"
"1899","FBgn0037234","housekeeping"
"1900","FBgn0037242","housekeeping"
"1901","FBgn0037248","housekeeping"
"1902","FBgn0037279","housekeeping"
"1903","FBgn0037299","housekeeping"
"1904","FBgn0037328","housekeeping"
"1905","FBgn0037330","housekeeping"
"1906","FBgn0037340","housekeeping"
"1907","FBgn0037374","housekeeping"
"1908","FBgn0037383","housekeeping"
"1909","FBgn0037440","housekeeping"
"1910","FBgn0037473","housekeeping"
"1911","FBgn0037482","housekeeping"
"1912","FBgn0037529","housekeeping"
"1913","FBgn0037544","housekeeping"
"1914","FBgn0037556","housekeeping"
"1915","FBgn0037603","housekeeping"
"1916","FBgn0037632","housekeeping"
"1917","FBgn0037647","housekeeping"
"1918","FBgn0037655","housekeeping"
"1919","FBgn0037659","housekeeping"
"1920","FBgn0037686","housekeeping"
"1921","FBgn0037715","housekeeping"
"1922","FBgn0037722","housekeeping"
"1923","FBgn0037739","housekeeping"
"1924","FBgn0037781","housekeeping"
"1925","FBgn0037838","housekeeping"
"1926","FBgn0037875","housekeeping"
"1927","FBgn0037883","housekeeping"
"1928","FBgn0037884","housekeeping"
"1929","FBgn0037922","housekeeping"
"1930","FBgn0037973","housekeeping"
"1931","FBgn0037979","housekeeping"
"1932","FBgn0038038","housekeeping"
"1933","FBgn0038053","housekeeping"
"1934","FBgn0038055","housekeeping"
"1935","FBgn0038106","housekeeping"
"1936","FBgn0038167","housekeeping"
"1937","FBgn0038196","housekeeping"
"1938","FBgn0038304","housekeeping"
"1939","FBgn0038319","housekeeping"
"1940","FBgn0038331","housekeeping"
"1941","FBgn0038424","housekeeping"
"1942","FBgn0038426","housekeeping"
"1943","FBgn0038446","housekeeping"
"1944","FBgn0038519","housekeeping"
"1945","FBgn0038536","housekeeping"
"1946","FBgn0038540","housekeeping"
"1947","FBgn0038577","housekeeping"
"1948","FBgn0038582","housekeeping"
"1949","FBgn0038617","housekeeping"
"1950","FBgn0038686","housekeeping"
"1951","FBgn0038723","housekeeping"
"1952","FBgn0038804","housekeeping"
"1953","FBgn0038806","housekeeping"
"1954","FBgn0038809","housekeeping"
"1955","FBgn0038816","housekeeping"
"1956","FBgn0038830","housekeeping"
"1957","FBgn0038834","housekeeping"
"1958","FBgn0038861","housekeeping"
"1959","FBgn0038862","housekeeping"
"1960","FBgn0038869","housekeeping"
"1961","FBgn0038876","housekeeping"
"1962","FBgn0038890","housekeeping"
"1963","FBgn0038893","housekeeping"
"1964","FBgn0038903","housekeeping"
"1965","FBgn0038923","housekeeping"
"1966","FBgn0038981","housekeeping"
"1967","FBgn0039020","housekeeping"
"1968","FBgn0039068","housekeeping"
"1969","FBgn0039135","housekeeping"
"1970","FBgn0039141","housekeeping"
"1971","FBgn0039159","housekeeping"
"1972","FBgn0039175","housekeeping"
"1973","FBgn0039219","housekeeping"
"1974","FBgn0039241","housekeeping"
"1975","FBgn0039265","housekeeping"
"1976","FBgn0039296","housekeeping"
"1977","FBgn0039304","housekeeping"
"1978","FBgn0039339","housekeeping"
"1979","FBgn0039349","housekeeping"
"1980","FBgn0039357","housekeeping"
"1981","FBgn0039359","housekeeping"
"1982","FBgn0039379","housekeeping"
"1983","FBgn0039402","housekeeping"
"1984","FBgn0039404","housekeeping"
"1985","FBgn0039405","housekeeping"
"1986","FBgn0039450","housekeeping"
"1987","FBgn0039665","housekeeping"
"1988","FBgn0039697","housekeeping"
"1989","FBgn0039713","housekeeping"
"1990","FBgn0039734","housekeeping"
"1991","FBgn0039741","housekeeping"
"1992","FBgn0039757","housekeeping"
"1993","FBgn0039765","housekeeping"
"1994","FBgn0039831","housekeeping"
"1995","FBgn0039846","housekeeping"
"1996","FBgn0039857","housekeeping"
"1997","FBgn0039869","housekeeping"
"1998","FBgn0039875","housekeeping"
"1999","FBgn0039876","housekeeping"
"2000","FBgn0039929","housekeeping"
"2001","FBgn0039936","housekeeping"
"2002","FBgn0039945","housekeeping"
"2003","FBgn0039959","housekeeping"
"2004","FBgn0039970","housekeeping"
"2005","FBgn0039994","housekeeping"
"2006","FBgn0040005","housekeeping"
"2007","FBgn0040007","housekeeping"
"2008","FBgn0040079","housekeeping"
"2009","FBgn0040212","housekeeping"
"2010","FBgn0040297","housekeeping"
"2011","FBgn0040308","housekeeping"
"2012","FBgn0040336","housekeeping"
"2013","FBgn0040344","housekeeping"
"2014","FBgn0040372","housekeeping"
"2015","FBgn0040375","housekeeping"
"2016","FBgn0040660","housekeeping"
"2017","FBgn0040666","housekeeping"
"2018","FBgn0040751","housekeeping"
"2019","FBgn0040778","housekeeping"
"2020","FBgn0040907","housekeeping"
"2021","FBgn0041087","housekeeping"
"2022","FBgn0041094","housekeeping"
"2023","FBgn0041174","housekeeping"
"2024","FBgn0041188","housekeeping"
"2025","FBgn0041630","housekeeping"
"2026","FBgn0042112","housekeeping"
"2027","FBgn0042175","housekeeping"
"2028","FBgn0042701","housekeeping"
"2029","FBgn0043012","housekeeping"
"2030","FBgn0043458","housekeeping"
"2031","FBgn0044030","housekeeping"
"2032","FBgn0045862","housekeeping"
"2033","FBgn0046296","housekeeping"
"2034","FBgn0046687","housekeeping"
"2035","FBgn0047114","housekeeping"
"2036","FBgn0047135","housekeeping"
"2037","FBgn0047178","housekeeping"
"2038","FBgn0050077","housekeeping"
"2039","FBgn0050163","housekeeping"
"2040","FBgn0050272","housekeeping"
"2041","FBgn0050382","housekeeping"
"2042","FBgn0051064","housekeeping"
"2043","FBgn0051126","housekeeping"
"2044","FBgn0051159","housekeeping"
"2045","FBgn0051211","housekeeping"
"2046","FBgn0051249","housekeeping"
"2047","FBgn0051450","housekeeping"
"2048","FBgn0051550","housekeeping"
"2049","FBgn0051633","housekeeping"
"2050","FBgn0051712","housekeeping"
"2051","FBgn0051922","housekeeping"
"2052","FBgn0051998","housekeeping"
"2053","FBgn0052039","housekeeping"
"2054","FBgn0052262","housekeeping"
"2055","FBgn0052278","housekeeping"
"2056","FBgn0052446","housekeeping"
"2057","FBgn0052451","housekeeping"
"2058","FBgn0052672","housekeeping"
"2059","FBgn0052699","housekeeping"
"2060","FBgn0053002","housekeeping"
"2061","FBgn0053502","housekeeping"
"2062","FBgn0053802","housekeeping"
"2063","FBgn0053811","housekeeping"
"2064","FBgn0061515","housekeeping"
"2065","FBgn0067779","housekeeping"
"2066","FBgn0083967","housekeeping"
"2067","FBgn0083976","housekeeping"
"2068","FBgn0083983","housekeeping"
"2069","FBgn0083984","housekeeping"
"2070","FBgn0085208","housekeeping"
"2071","FBgn0085271","housekeeping"
"2072","FBgn0085432","housekeeping"
"2073","FBgn0085434","housekeeping"
"2074","FBgn0085736","housekeeping"
"2075","FBgn0086346","housekeeping"
"2076","FBgn0086443","housekeeping"
"2077","FBgn0086472","housekeeping"
"2078","FBgn0086532","housekeeping"
"2079","FBgn0086710","housekeeping"
"2080","FBgn0086785","housekeeping"
"2081","FBgn0243511","housekeeping"
"2082","FBgn0243513","housekeeping"
"2083","FBgn0250732","housekeeping"
"2084","FBgn0259238","housekeeping"
"2085","FBgn0259699","housekeeping"
"2086","FBgn0259700","housekeeping"
"2087","FBgn0259725","housekeeping"
"2088","FBgn0259726","housekeeping"
"2089","FBgn0259727","housekeeping"
"2090","FBgn0259832","housekeeping"
"2091","FBgn0259932","housekeeping"
"2092","FBgn0259933","housekeeping"
"2093","FBgn0260008","housekeeping"
"2094","FBgn0260224","housekeeping"
"2095","FBgn0260392","housekeeping"
"2096","FBgn0260400","housekeeping"
"2097","FBgn0260450","housekeeping"
"2098","FBgn0260467","housekeeping"
"2099","FBgn0260755","housekeeping"
"2100","FBgn0260779","housekeeping"
"2101","FBgn0260794","housekeeping"
"2102","FBgn0260855","housekeeping"
"2103","FBgn0260860","housekeeping"
"2104","FBgn0260938","housekeeping"
"2105","FBgn0260945","housekeeping"
"2106","FBgn0261068","housekeeping"
"2107","FBgn0261361","housekeeping"
"2108","FBgn0261373","housekeeping"
"2109","FBgn0261383","housekeeping"
"2110","FBgn0261505","housekeeping"
"2111","FBgn0261554","housekeeping"
"2112","FBgn0261562","housekeeping"
"2113","FBgn0261574","housekeeping"
"2114","FBgn0261592","housekeeping"
"2115","FBgn0261596","housekeeping"
"2116","FBgn0261599","housekeeping"
"2117","FBgn0261602","housekeeping"
"2118","FBgn0261608","housekeeping"
"2119","FBgn0261811","housekeeping"
"2120","FBgn0262116","housekeeping"
"2121","FBgn0262516","housekeeping"
"2122","FBgn0262582","housekeeping"
"2123","FBgn0262739","housekeeping"
"2124","FBgn0262937","housekeeping"
"2125","FBgn0262952","housekeeping"
"2126","FBgn0263121","housekeeping"
"2127","FBgn0263231","housekeeping"
"2128","FBgn0263251","housekeeping"
"2129","FBgn0263398","housekeeping"
"2130","FBgn0263493","housekeeping"
"2131","FBgn0263494","housekeeping"
"2132","FBgn0263766","housekeeping"
"2133","FBgn0263768","housekeeping"
"2134","FBgn0263863","housekeeping"
"2135","FBgn0263998","housekeeping"
"2136","FBgn0264302","housekeeping"
"2137","FBgn0264303","housekeeping"
"2138","FBgn0264495","housekeeping"
"2139","FBgn0264694","housekeeping"
"2140","FBgn0264707","housekeeping"
"2141","FBgn0264727","housekeeping"
"2142","FBgn0264904","housekeeping"
"2143","FBgn0264959","housekeeping"
"2144","FBgn0264983","housekeeping"
"2145","FBgn0265988","housekeeping"
"2146","FBgn0266330","housekeeping"
"2147","FBgn0266359","housekeeping"
"2148","FBgn0266369","housekeeping"
"2149","FBgn0266393","housekeeping"
"2150","FBgn0266409","housekeeping"
"2151","FBgn0266582","housekeeping"
"2152","FBgn0266622","housekeeping"
"2153","FBgn0266635","housekeeping"
