"","fb_tx_id","fb_gene_id","fb_symbol","late.tss","late.tu","PI"
"2107","FBtr0333173","FBgn0035094","CG9380",3.07310109224998,0.13534275493263,2.93775833731735
"2108","FBtr0301889","FBgn0035101","p130CAS",5.72961580251709,2.031483776515,3.69813202600209
"2109","FBtr0072476","FBgn0035104","CG13875",4.8853863786429,1.60492193585144,3.28046444279146
"2110","FBtr0310415","FBgn0035122","mRpL17",1.31284223698357,0.348878357922001,0.963963879061567
"2111","FBtr0072574","FBgn0035131","mthl9",5.44117973108795,2.16689894359305,3.27428078749491
"2112","FBtr0072548","FBgn0035137","CG1233",1.45189695447758,-0.511956047857593,1.96385300233518
"2113","FBtr0331785","FBgn0035140","CG17180",1.16433101801786,-0.542221068301736,1.7065520863196
"2114","FBtr0072551","FBgn0035142","Hipk",5.59830232961514,2.38937871877173,3.20892361084341
"2115","FBtr0072562","FBgn0035146","CG13893",6.5757495097946,2.83481763079592,3.74093187899869
"2116","FBtr0306917","FBgn0035147","Gale",4.9052211115339,2.6547936611253,2.2504274504086
"2117","FBtr0072559","FBgn0035148","CG3402",1.72691379442891,1.21914545761695,0.507768336811962
"2118","FBtr0072610","FBgn0035153","ebd1",2.889698330926,0.605051402705627,2.28464692822037
"2119","FBtr0072609","FBgn0035154","CG3344",0.25285968368272,-1.60573740001363,1.85859708369635
"2120","FBtr0072606","FBgn0035157","CG13894",4.93732829869592,4.05109052947105,0.886237769224868
"2121","FBtr0072605","FBgn0035158","CG13895",3.98151987646653,0.753818202801495,3.22770167366504
"2122","FBtr0072602","FBgn0035159","CG13896",0.165355101176965,-0.529489585744443,0.694844686921408
"2123","FBtr0345588","FBgn0035165","CG13887",2.59334251161148,0.829510651001075,1.76383186061041
"2124","FBtr0072593","FBgn0035173","CG13907",3.02937075903707,2.23321319667539,0.796157562361676
"2125","FBtr0072619","FBgn0035179","CG12038",1.80134271972299,0.331486502640824,1.46985621708217
"2126","FBtr0072621","FBgn0035181","CG9205",3.0432129782019,1.39374552785724,1.64946745034466
"2127","FBtr0072625","FBgn0035186","CG13912",3.8147722320197,0.215449262621494,3.59932296939821
"2128","FBtr0072635","FBgn0035189","CG9119",3.42153118615201,2.66751497780541,0.754016208346596
"2129","FBtr0072651","FBgn0035192","CG9194",4.19093961717715,1.33774755165554,2.85319206552161
"2130","FBtr0072734","FBgn0035193","CG9192",1.01248511789253,-0.0803283650375373,1.09281348293007
"2131","FBtr0072731","FBgn0035194","Psf1",-1.17297739560799,-1.96161775414372,0.788640358535736
"2132","FBtr0072660","FBgn0035199","tfc",4.70540796550861,1.5453651265124,3.16004283899621
"2133","FBtr0072667","FBgn0035203","CG9149",3.03663944534022,0.518479378267851,2.51816006707236
"2134","FBtr0072703","FBgn0035227","Iml1",0.679663375697915,-0.876243426783513,1.55590680248143
"2135","FBtr0072831","FBgn0035228","CG12091",3.6740106002063,1.19906865514971,2.47494194505658
"2136","FBtr0072828","FBgn0035232","CG12099",3.03150968993531,1.20611882307734,1.82539086685797
"2137","FBtr0072826","FBgn0035235","CG7879",3.71305768588995,1.74776695659675,1.9652907292932
"2138","FBtr0347066","FBgn0035237","CG13917",5.11318563886686,1.02935814907463,4.08382748979222
"2139","FBtr0333360","FBgn0035238","CG12104",1.63287584388998,1.47400508215687,0.158870761733104
"2140","FBtr0072823","FBgn0035243","CG13926",1.3987460754954,-0.356496755767785,1.75524283126318
"2141","FBtr0072754","FBgn0035244","ABCB7",1.73826062962938,0.561875246349932,1.17638538327945
"2142","FBtr0072759","FBgn0035248","CG13919",0.256620429935233,-0.442350165754134,0.698970595689366
"2143","FBtr0072762","FBgn0035252","CG7970",2.80293655206333,-0.0793460632890721,2.8822826153524
"2144","FBtr0072807","FBgn0035253","CG7971",1.85281878570194,-0.446831841449049,2.29965062715099
"2145","FBtr0072796","FBgn0035265","PIG-Wb",3.11740611036598,0.68843892737835,2.42896718298763
"2146","FBtr0072773","FBgn0035267","CG13921",4.79330234919411,1.06352566002227,3.72977668917184
"2147","FBtr0072792","FBgn0035270","CG13933",0.459707257381486,-0.231311543159328,0.691018800540815
"2148","FBtr0072776","FBgn0035272","mRpL46",1.22389498360641,0.437391716250582,0.786503267355825
"2149","FBtr0072786","FBgn0035280","Cpr62Bb",-0.752780082098759,-1.41168086615332,0.658900784054557
"2150","FBtr0072869","FBgn0035281","Cpr62Bc",2.00868873724366,0.431267128584112,1.57742160865954
"2151","FBtr0072832","FBgn0035283","CG12024",2.92543078424661,0.947808813698789,1.97762197054783
"2152","FBtr0072834","FBgn0035285","CG12025",3.69174808001689,1.0883698034156,2.60337827660129
"2153","FBtr0300714","FBgn0035287","CG13937",3.92869375807685,1.01583247007348,2.91286128800337
"2154","FBtr0072858","FBgn0035293","CG5687",-0.347433774598885,-1.17680690350343,0.829373128904543
"2155","FBtr0300831","FBgn0035308","CG15822",5.34909189638297,1.36626738233591,3.98282451404706
"2156","FBtr0072916","FBgn0035309","CG15879",3.77396042327944,-1.2561768404997,5.03013726377914
"2157","FBtr0308229","FBgn0035313","CG13810",-1.02852314442672,-2.10644259970489,1.07791945527817
"2158","FBtr0072879","FBgn0035325","CG13806",-1.70172908566051,-2.39471705505253,0.692987969392019
"2159","FBtr0345587","FBgn0035333","CG1317",2.07742968826441,-0.58738737612771,2.66481706439212
"2160","FBtr0072889","FBgn0035334","CG8993",1.25922621584695,0.693091553454982,0.566134662391967
"2161","FBtr0072900","FBgn0035335","mRpL23",0.545847270852767,0.683991402254899,-0.138144131402132
"2162","FBtr0072921","FBgn0035346","CG1146",3.39125757725394,-0.098269399597384,3.48952697685133
"2163","FBtr0072963","FBgn0035348","CG16758",2.83416145993713,1.13699843530688,1.69716302463025
"2164","FBtr0072929","FBgn0035355","CG16985",3.04090813090323,1.91481116154261,1.12609696936062
"2165","FBtr0072930","FBgn0035356","CG16986",0.289360624890183,-1.62022952525278,1.90959015014296
"2166","FBtr0333445","FBgn0035359","CG1143",2.866080557865,0.424042744544332,2.44203781332067
"2167","FBtr0073015","FBgn0035372","CG12093",0.813988877533538,-0.627400073118587,1.44138895065212
"2168","FBtr0301626","FBgn0035374","mRpS35",1.25865468487315,-0.481006070941084,1.73966075581423
"2169","FBtr0072972","FBgn0035375","Pgant6",1.22969721754592,-0.506648864631381,1.7363460821773
"2170","FBtr0073011","FBgn0035379","spz5",3.82754409580497,0.177469758244429,3.65007433756054
"2171","FBtr0073005","FBgn0035390","scramb2",3.91190829361442,1.61982640449548,2.29208188911894
"2172","FBtr0072986","FBgn0035392","CG1271",3.00301028196458,2.20876818425771,0.794242097706865
"2173","FBtr0073124","FBgn0035398","Cht7",3.87185881471498,1.43807350104453,2.43378531367045
"2174","FBtr0309235","FBgn0035400","CG11537",5.19063909687822,0.725450478772696,4.46518861810552
"2175","FBtr0307018","FBgn0035410","CG14964",3.09282848547621,-0.19194633161255,3.28477481708876
"2176","FBtr0073042","FBgn0035416","gry",2.33497415955561,2.31504516016895,0.0199289993866594
"2177","FBtr0073097","FBgn0035422","RpL28",4.38304090623744,2.15323416805395,2.22980673818349
"2178","FBtr0308061","FBgn0035424","CG11505",3.80562841760058,1.69413082620738,2.1114975913932
"2179","FBtr0331457","FBgn0035427","ckd",3.4655244361774,2.5764833358971,0.889041100280301
"2180","FBtr0073088","FBgn0035431","CG14968",3.59303272659418,0.0257934277066987,3.56723929888748
"2181","FBtr0073063","FBgn0035436","CG12016",1.98649753282185,0.978030277133544,1.00846725568831
"2182","FBtr0073076","FBgn0035444","CG12012",1.15633360726774,-1.11574117628561,2.27207478355336
"2183","FBtr0073143","FBgn0035449","CG14971",1.73602237966871,-0.305467500107756,2.04148987977646
"2184","FBtr0273204","FBgn0035452","CG10359",3.94807427241977,1.81485619491627,2.1332180775035
"2185","FBtr0073159","FBgn0035471","Sc2",4.98554125033584,1.34471688371097,3.64082436662487
"2186","FBtr0073163","FBgn0035477","CG14982",1.72973104586689,0.356194077114999,1.3735369687519
"2187","FBtr0309791","FBgn0035484","CG11594",3.06909598381844,-0.582155072884745,3.65125105670318
"2188","FBtr0345137","FBgn0035495","CG14989",1.16770120203324,-0.168215310398205,1.33591651243145
"2189","FBtr0073208","FBgn0035496","CG14990",0.289010316627863,0.0539435474607294,0.235066769167133
"2190","FBtr0073272","FBgn0035497","CG14995",5.10113688163766,1.4429977488014,3.65813913283626
"2191","FBtr0073215","FBgn0035501","CG1299",4.02139597027822,2.93346535961769,1.08793061066053
"2192","FBtr0301645","FBgn0035504","Teh4",2.99359299411548,0.346218265410607,2.64737472870487
"2193","FBtr0073255","FBgn0035508","CG15005",0.152929623670887,-1.70385805740325,1.85678768107414
"2194","FBtr0073253","FBgn0035511","Cpr64Ab",0.0687946662994717,-0.865461686394825,0.934256352694297
"2195","FBtr0073226","FBgn0035515","CG14997",2.96923063180954,-0.244426706272587,3.21365733808213
"2196","FBtr0073228","FBgn0035517","CG1265",1.88907672734801,0.144198945752233,1.74487778159578
"2197","FBtr0073244","FBgn0035518","CG15011",-0.077889541790521,-0.764927602204879,0.687038060414358
"2198","FBtr0073229","FBgn0035519","CG1309",0.699866744978828,-0.755272920441708,1.45513966542054
"2199","FBtr0073231","FBgn0035522","CG1273",2.11647778220613,-0.104440267531214,2.22091804973734
"2200","FBtr0073339","FBgn0035533","Cip4",5.80586214749811,1.64877001116019,4.15709213633792
"2201","FBtr0100185","FBgn0035538","DopEcR",5.08341056174105,0.543839689306088,4.53957087243496
"2202","FBtr0073291","FBgn0035539","slow",4.26096650604867,-0.218514645732841,4.47948115178151
"2203","FBtr0113139","FBgn0035541","CG15019",2.03519646015284,0.20033327582004,1.8348631843328
"2204","FBtr0308033","FBgn0035542","DOR",4.71217505142853,0.925931054816294,3.78624399661224
"2205","FBtr0073298","FBgn0035543","CG15020",0.858295437863736,0.151389051116369,0.706906386747367
"2206","FBtr0290225","FBgn0035548","CG15023",2.13457816200699,1.11908235390369,1.0154958081033
"2207","FBtr0331400","FBgn0035553","CG13722",2.65069879066446,0.0827851106560945,2.56791368000836
"2208","FBtr0073328","FBgn0035554","CG13721",-1.73895121820004,-2.07824280603765,0.339291587837614
"2209","FBtr0073308","FBgn0035557","CG11353",2.65803057355473,0.761706225140188,1.89632434841455
"2210","FBtr0304987","FBgn0035558","CG11357",4.95948934467576,2.34255803001875,2.61693131465701
"2211","FBtr0073353","FBgn0035583","CG13704",3.09823517328539,1.28095751236176,1.81727766092364
"2212","FBtr0077177","FBgn0035586","Fitm",1.64288892195363,-0.285307276083371,1.928196198037
"2213","FBtr0077179","FBgn0035588","CG10672",0.859525584713514,1.01070822356739,-0.151182638853881
"2214","FBtr0077166","FBgn0035589","CHMP2B",1.96112139326692,0.598581024290486,1.36254036897643
"2215","FBtr0077181","FBgn0035592","CG10674",1.18795475219154,0.59497189383904,0.592982858352501
"2216","FBtr0077164","FBgn0035593","CG4603",0.959453274292748,-0.194272138277076,1.15372541256982
"2217","FBtr0333613","FBgn0035607","CG4835",-1.18169391830454,-2.04245387379553,0.860759955490997
"2218","FBtr0306593","FBgn0035611","CG13285",1.04414277970451,-0.166088185198864,1.21023096490337
"2219","FBtr0113144","FBgn0035612","frm",4.21946070649917,1.27710917576117,2.94235153073801
"2220","FBtr0077085","FBgn0035617","l(3)psg2",2.5276578799126,0.0208765023360184,2.50678137757658
"2221","FBtr0345593","FBgn0035625","Blimp-1",1.2764258069006,-2.24773197934856,3.52415778624917
"2222","FBtr0077090","FBgn0035626","lin-28",5.08745467059553,2.18940641484628,2.89804825574925
"2223","FBtr0077121","FBgn0035630","CG10576",2.95246274787104,0.972255532595446,1.98020721527559
"2224","FBtr0077120","FBgn0035632","Ppat-Dpck",1.89582452070981,0.239259993498261,1.65656452721155
"2225","FBtr0077117","FBgn0035636","Cralbp",3.88895608651917,1.94852990162803,1.94042618489115
"2226","FBtr0331521","FBgn0035638","Tektin-C",-0.184253379608806,-0.896293277073062,0.712039897464255
"2227","FBtr0077077","FBgn0035649","CG10483",3.09396675785383,1.55639283739156,1.53757392046227
"2228","FBtr0077041","FBgn0035665","Jon65Aiii",0.446582226836783,-0.90046411793203,1.34704634476881
"2229","FBtr0077042","FBgn0035666","Jon65Aii",-0.764217910785825,-2.46094885138663,1.69673094060081
"2230","FBtr0077067","FBgn0035667","Jon65Ai",-2.17680762530732,-2.53471580477064,0.357908179463312
"2231","FBtr0077065","FBgn0035674","CG13295",3.21076257169755,1.03384927645185,2.1769132952457
"2232","FBtr0077020","FBgn0035685","CG13297",2.46766498454672,1.08467708934258,1.38298789520414
"2233","FBtr0331790","FBgn0035688","fmt",1.70991808235352,-0.290203978369132,2.00012206072265
"2234","FBtr0113149","FBgn0035690","CG10274",0.507295090237633,-0.947366000836553,1.45466109107419
"2235","FBtr0077010","FBgn0035696","Best2",5.54365062777669,2.11828206871854,3.42536855905815
"2236","FBtr0333060","FBgn0035702","CG10147",1.39539084104908,-0.118614651914196,1.51400549296327
"2237","FBtr0076981","FBgn0035708","axed",4.26175992945365,0.91035022934417,3.35140970010948
"2238","FBtr0076958","FBgn0035710","SP1173",5.72540850328421,2.20698957913413,3.51841892415008
"2239","FBtr0076942","FBgn0035711","CG8519",2.91805056079372,0.117447830741555,2.80060273005216
"2240","FBtr0330060","FBgn0035714","CG8549",1.63240356560459,0.605368080207123,1.02703548539746
"2241","FBtr0076894","FBgn0035718","CG14820",1.44893012307955,-1.11391428237606,2.56284440545561
"2242","FBtr0333079","FBgn0035719","tow",2.02289827470907,0.1918733820759,1.83102489263317
"2243","FBtr0076939","FBgn0035722","CG10075",0.751246282030452,-0.114559657088035,0.865805939118487
"2244","FBtr0076928","FBgn0035736","Cpr65Eb",-1.76202633581084,-2.60628287712901,0.844256541318165
"2245","FBtr0076909","FBgn0035737","Cpr65Ec",0.647024924194536,-0.376011525879713,1.02303645007425
"2246","FBtr0345590","FBgn0035743","CG15829",-0.0346702064696232,-1.62285233296474,1.58818212649512
"2247","FBtr0076892","FBgn0035753","RpL18",4.7914196834666,2.10400079984392,2.68741888362268
"2248","FBtr0332734","FBgn0035763","CG8602",3.62190390955285,1.71836395289115,1.9035399566617
"2249","FBtr0076881","FBgn0035767","Cln7",5.85451385220061,1.71675217638904,4.13776167581157
"2250","FBtr0273399","FBgn0035770","pst",4.32060490016896,2.45270993770542,1.86789496246354
"2251","FBtr0076847","FBgn0035771","Sec63",2.19274030335994,1.32824151444287,0.864498788917071
"2252","FBtr0302547","FBgn0035772","Sh3beta",2.33602635576788,0.767622938869826,1.56840341689805
"2253","FBtr0076852","FBgn0035777","CG8563",3.14292255663941,0.0228095195959642,3.12011303704345
"2254","FBtr0076854","FBgn0035779","CG8562",0.66460651457741,-0.544218191289088,1.2088247058665
"2255","FBtr0076855","FBgn0035780","CG18417",-0.619129708194975,-0.38885128593023,-0.230278422264745
"2256","FBtr0332725","FBgn0035781","CG8560",1.7445187671047,-0.798030573058149,2.54254934016285
"2257","FBtr0332797","FBgn0035785","ppk26",-0.902923011499501,-1.68459920623077,0.781676194731267
"2258","FBtr0076862","FBgn0035788","CG8541",-2.11661727128546,-3.3181634820412,1.20154621075575
"2259","FBtr0076830","FBgn0035792","CG7548",-1.96094704675575,-2.53142548855256,0.570478441796818
"2260","FBtr0290277","FBgn0035798","frac",1.71567936671661,-1.24679320291878,2.96247256963539
"2261","FBtr0076821","FBgn0035807","CG7492",2.61279988141383,1.0731868714401,1.53961300997373
"2262","FBtr0334649","FBgn0035815","Snmp2",3.36523438617921,0.710145541016416,2.6550888451628
"2263","FBtr0076810","FBgn0035817","CG7409",-0.323489228213669,-2.05109244116728,1.72760321295361
"2264","FBtr0076770","FBgn0035825","CG8111",1.40405076042212,-0.664457525129969,2.06850828555208
"2265","FBtr0076750","FBgn0035827","Srp9",1.89775344535725,0.329977374103409,1.56777607125384
"2266","FBtr0076738","FBgn0035833","CG7565",2.04884647244361,0.376189008263451,1.67265746418016
"2267","FBtr0076736","FBgn0035839","CG7550",0.42124938668558,-0.714194812724928,1.13544419941051
"2268","FBtr0076732","FBgn0035844","CG13676",4.69116739796331,1.05217306027424,3.63899433768906
"2269","FBtr0330087","FBgn0035845","CG13675",1.74994766182771,-0.314173992849416,2.06412165467712
"2270","FBtr0076690","FBgn0035848","Uxs",1.81790995891601,0.0368961184167959,1.78101384049921
"2271","FBtr0076725","FBgn0035849","ERR",2.77460027060025,0.970526296954445,1.80407397364581
"2272","FBtr0076697","FBgn0035856","CG13679",1.10199078601534,-0.751828356357783,1.85381914237312
"2273","FBtr0333624","FBgn0035858","CG13674",0.718726952380756,-0.537031463320688,1.25575841570144
"2274","FBtr0076700","FBgn0035859","CG13678",0.484027144757847,-0.0204713296976521,0.504498474455499
"2275","FBtr0076706","FBgn0035867","CG13671",0.045249427868998,-1.29761358653905,1.34286301440805
"2276","FBtr0076711","FBgn0035871","BI-1",2.99327281275646,0.70359564749867,2.28967716525779
"2277","FBtr0076601","FBgn0035875","Cpr66Cb",-0.517989602236678,-2.75107598046509,2.23308637822841
"2278","FBtr0076604","FBgn0035877","CG7083",2.14046942489899,0.375841153771625,1.76462827112737
"2279","FBtr0307376","FBgn0035888","CG7120",2.37292698217471,0.551650124201524,1.82127685797319
"2280","FBtr0076656","FBgn0035900","ZC3H3",2.24101120533222,0.177773708343378,2.06323749698884
"2281","FBtr0076620","FBgn0035901","CG6745",0.217890032908004,-0.9852515987471,1.2031416316551
"2282","FBtr0333054","FBgn0035903","CG6765",3.37229494541897,0.0857240830134907,3.28657086240548
"2283","FBtr0076622","FBgn0035904","GstO3",3.9166985831862,0.129869520844218,3.78682906234198
"2284","FBtr0076636","FBgn0035914","CG6282",3.49418945846487,-0.166128658767469,3.66031811723234
"2285","FBtr0089565","FBgn0035917","Zasp66",2.42668147910889,1.01701258036714,1.40966889874175
"2286","FBtr0076570","FBgn0035923","CG6511",0.536533578456366,-1.82778638423386,2.36431996269023
"2287","FBtr0076591","FBgn0035926","CG5804",1.2649590916419,0.977248857052893,0.287710234589009
"2288","FBtr0076589","FBgn0035929","CG13311",-0.803051727390775,-1.96802553354698,1.16497380615621
"2289","FBtr0076506","FBgn0035936","Tsp66E",5.23250219150358,3.258698784091,1.97380340741258
"2290","FBtr0076514","FBgn0035944","CG5021",1.56810763242395,-0.316806401703319,1.88491403412727
"2291","FBtr0076517","FBgn0035947","Srp68",2.91571942493951,0.507624058579442,2.40809536636006
"2292","FBtr0333907","FBgn0035951","CG5068",1.28261770645876,-0.373256808673369,1.65587451513213
"2293","FBtr0076520","FBgn0035953","CG5087",3.0252391780726,-0.0417811476057791,3.06702032567838
"2294","FBtr0076521","FBgn0035954","Doc3",3.17622949567997,0.380756185671149,2.79547331000882
"2295","FBtr0076524","FBgn0035960","CG4942",-0.121798115179951,-1.5285583111069,1.40676019592695
"2296","FBtr0100531","FBgn0035964","Dhpr",4.35735278726782,0.507216396703873,3.85013639056395
"2297","FBtr0076537","FBgn0035965","Use1",0.984140133960654,-0.215134776740097,1.19927491070075
"2298","FBtr0076503","FBgn0035968","Slc45-1",3.84157816663316,0.637866569111555,3.2037115975216
"2299","FBtr0076439","FBgn0035977","PGRP-LF",5.29520699143774,2.11032906435922,3.18487792707853
"2300","FBtr0076501","FBgn0035978","UGP",2.51353574240201,0.874785304159103,1.63875043824291
"2301","FBtr0076444","FBgn0035980","mRRF1",0.302430280092822,-1.67223057856963,1.97466085866245
"2302","FBtr0076494","FBgn0035983","CG4080",5.46266166618593,1.99354307543002,3.46911859075591
"2303","FBtr0076455","FBgn0035985","Cpr67B",1.55698700711164,0.365668017257525,1.19131898985412
"2304","FBtr0076486","FBgn0035986","CG4022",2.66728512503552,0.635065733664308,2.03221939137121
"2305","FBtr0076480","FBgn0035989","CG3967",5.21223666477683,3.11949267692563,2.0927439878512
"2306","FBtr0076461","FBgn0035995","CG3529",2.00706056338263,1.00619998743179,1.00086057595084
"2307","FBtr0076475","FBgn0035997","phol",1.40459318601695,1.41435759025337,-0.00976440423641889
"2308","FBtr0076426","FBgn0036008","CG3408",1.94932174459582,0.68501281768371,1.26430892691211
"2309","FBtr0076389","FBgn0036024","CG18180",-1.36060279190554,-1.80841667427967,0.447813882374131
"2310","FBtr0076392","FBgn0036028","CG16717",0.75716349153712,-1.2161972931465,1.97336078468362
"2311","FBtr0330098","FBgn0036032","CG16711",2.35201848124336,0.987640376633586,1.36437810460978
"2312","FBtr0076319","FBgn0036043","CG8177",5.186999221767,1.3004083241816,3.8865908975854
"2313","FBtr0076362","FBgn0036053","iPLA2-VIA",1.77666668893386,-0.0261906165567832,1.80285730549065
"2314","FBtr0076356","FBgn0036058","CG6707",1.63885638523306,0.282351296123875,1.35650508910919
"2315","FBtr0076260","FBgn0036096","CG8003",1.004376870358,-0.660557692549289,1.66493456290729
"2316","FBtr0339801","FBgn0036102","CG12523",-0.667471036805749,-1.91347251547505,1.2460014786693
"2317","FBtr0076273","FBgn0036106","CG6409",0.213659387436618,-0.380977527883243,0.594636915319861
"2318","FBtr0076191","FBgn0036108","Cpr67Fa1",1.85330411434162,-0.0772199666059578,1.93052408094757
"2319","FBtr0076192","FBgn0036109","Cpr67Fa2",-1.49285945883381,-0.547854164021297,-0.945005294812514
"2320","FBtr0076193","FBgn0036110","Cpr67Fb",-0.377866844070283,-0.97057155307515,0.592704709004867
"2321","FBtr0076199","FBgn0036116","CG7888",3.53772001974133,0.20904894876505,3.32867107097628
"2322","FBtr0076239","FBgn0036121","CG6310",2.30204103992907,-1.06320546036442,3.36524650029349
"2323","FBtr0076234","FBgn0036126","Irbp18",1.53180374754244,0.682687733227455,0.849116014314989
"2324","FBtr0076209","FBgn0036131","CG12522",-3.03546630923505,-2.24438014640212,-0.791086162832926
"2325","FBtr0076210","FBgn0036133","CG7638",0.474067728402851,-0.184031332983737,0.658099061386589
"2326","FBtr0076211","FBgn0036135","mRpL2",1.17251413258843,-0.578874914177935,1.75138904676637
"2327","FBtr0076223","FBgn0036136","Ufd1-like",1.70356147799203,-0.372758267532435,2.07631974552446
"2328","FBtr0076189","FBgn0036144","GlcAT-P",5.09757717337057,1.90124119298752,3.19633598038305
"2329","FBtr0076187","FBgn0036147","Plod",5.31117090710078,1.34280011639612,3.96837079070466
"2330","FBtr0333388","FBgn0036152","CG6175",2.40000715775933,1.33776128021246,1.06224587754687
"2331","FBtr0076093","FBgn0036165","chrb",6.03601592278676,5.74718620607964,0.288829716707115
"2332","FBtr0305648","FBgn0036173","CG7394",1.40325175833743,0.131874658652382,1.27137709968505
"2333","FBtr0331530","FBgn0036188","CG7339",0.299603445373042,-0.525384802928935,0.824988248301977
"2334","FBtr0076124","FBgn0036196","CG11658",5.63395953890851,3.7451531907311,1.88880634817741
"2335","FBtr0076123","FBgn0036198","crim",3.41071651368279,1.95260223796868,1.45811427571412
"2336","FBtr0076114","FBgn0036199","Bmcp",1.11901858164898,-0.421229236368865,1.54024781801784
"2337","FBtr0076084","FBgn0036208","CG10361",2.48410434716684,-2.81318566935318,5.29729001652001
"2338","FBtr0076031","FBgn0036210","CG14130",1.40220749817392,0.238178670892464,1.16402882728146
"2339","FBtr0076080","FBgn0036212","CG11597",1.597229850174,3.82079524835834,-2.22356539818434
"2340","FBtr0076032","FBgn0036213","RpL10Ab",4.24947291946497,2.08077035732504,2.16870256213994
"2341","FBtr0076067","FBgn0036225","CG5883",-2.34066753470776,-2.21186674746772,-0.128800787240039
"2342","FBtr0076041","FBgn0036226","CG7252",-1.14314222723332,-2.55078910066274,1.40764687342942
"2343","FBtr0076042","FBgn0036227","CG17826",-3.14917410252244,-3.26794169183888,0.118767589316443
"2344","FBtr0076043","FBgn0036229","CG7248",-1.8216504321366,-1.64858511157127,-0.173065320565329
"2345","FBtr0076062","FBgn0036237","viaf",2.39468576863342,0.771307761994566,1.62337800663886
"2346","FBtr0076050","FBgn0036240","CG6928",2.08592826476438,-1.02492874316335,3.11085700792773
"2347","FBtr0076024","FBgn0036254","CG5645",-0.129025846647338,-1.38295665738685,1.25393081073951
"2348","FBtr0300011","FBgn0036255","Atg12",1.15948698168049,1.17910089207168,-0.0196139103911883
"2349","FBtr0333357","FBgn0036271","Pbgs",1.35750983559047,-0.437746966229835,1.7952568018203
"2350","FBtr0076007","FBgn0036273","INPP5E",3.06774842790857,1.63501865203808,1.4327297758705
"2351","FBtr0075989","FBgn0036278","CrzR",2.5174794050503,-1.70516063852665,4.22264004357696
"2352","FBtr0075987","FBgn0036279","Ncc69",5.5329819106964,1.67035456107271,3.86262734962369
"2353","FBtr0075985","FBgn0036282","Smyd4-2",1.79599049490987,0.388254805190445,1.40773568971942
"2354","FBtr0346569","FBgn0036286","CG10616",2.28409999201969,0.802684007069948,1.48141598494974
"2355","FBtr0346570","FBgn0036287","CG10663",4.5298548752688,0.0809886897445035,4.44886618552429
"2356","FBtr0332646","FBgn0036288","CG10660",2.69764142118196,1.47687905645056,1.22076236473139
"2357","FBtr0075975","FBgn0036289","CG10657",5.21308832934104,2.3675102175552,2.84557811178584
"2358","FBtr0089321","FBgn0036290","CG10638",0.094442531882872,-1.07351460999886,1.16795714188173
"2359","FBtr0332644","FBgn0036294","CG10654",2.92125315861223,0.25616090990238,2.66509224870985
"2360","FBtr0075967","FBgn0036298","nst",1.99578137988122,1.38128812805348,0.614493251827742
"2361","FBtr0075966","FBgn0036299","Tsf2",2.06415922074939,-0.358895524004981,2.42305474475437
"2362","FBtr0332042","FBgn0036302","sowah",2.27565152161963,-0.187149856879566,2.4628013784992
"2363","FBtr0075942","FBgn0036316","CG10960",4.47845397870658,1.23552436287094,3.24292961583564
"2364","FBtr0075938","FBgn0036317","CG10948",2.10679127243909,0.805949178847001,1.30084209359209
"2365","FBtr0332048","FBgn0036318","Wbp2",2.23077367639734,0.39488785708987,1.83588581930747
"2366","FBtr0075935","FBgn0036319","Ent3",1.57816289930919,-0.123398198246927,1.70156109755612
"2367","FBtr0075936","FBgn0036320","CG10943",1.02136115902654,-1.45718623706823,2.47854739609476
"2368","FBtr0075868","FBgn0036321","CG14120",1.34178842245377,-0.678687552213041,2.02047597466681
"2369","FBtr0075898","FBgn0036333","MICAL-like",1.98282002669909,0.445023927394075,1.53779609930502
"2370","FBtr0075897","FBgn0036335","mRpL20",0.867783710276811,0.296306545363731,0.57147716491308
"2371","FBtr0075886","FBgn0036341","Syx13",3.9532414075635,1.68643841381518,2.26680299374832
"2372","FBtr0345366","FBgn0036342","CG11279",1.8955220042963,0.41556076775853,1.47996123653777
"2373","FBtr0089323","FBgn0036362","CG10725",-0.929115691962455,-2.0614851016013,1.13236940963885
"2374","FBtr0331532","FBgn0036364","CG14109",3.78434293377243,0.173354926056968,3.61098800771546
"2375","FBtr0075852","FBgn0036365","cmb",2.73057858760376,-0.0272984890725763,2.75787707667633
"2376","FBtr0075824","FBgn0036367","CG10116",1.43237789206547,-0.396728426053931,1.8291063181194
"2377","FBtr0302487","FBgn0036368","CG10738",3.8241555103218,-0.271351009333566,4.09550651965537
"2378","FBtr0075817","FBgn0036377","CG10710",2.76701162087193,0.840418666218926,1.926592954653
"2379","FBtr0333024","FBgn0036393","CG17362",-1.86182620702698,-1.93479647029516,0.0729702632681781
"2380","FBtr0075765","FBgn0036394","CG9040",-1.41824879536449,-1.73767144640319,0.319422651038704
"2381","FBtr0333025","FBgn0036397","Nprl3",0.238090550569283,-0.704926556986283,0.943017107555566
"2382","FBtr0075768","FBgn0036398","upSET",3.8900084090442,1.76922899789448,2.12077941114972
"2383","FBtr0075744","FBgn0036419","CG13482",1.9754207952914,-0.0964326148946763,2.07185341018608
"2384","FBtr0075729","FBgn0036422","CG3868",0.943821689810954,-1.83518141028119,2.77900310009214
"2385","FBtr0333037","FBgn0036428","Gbs-70E",6.35751426062084,1.83503628791997,4.52247797270086
