"","gene","var.in.ht","mean_exp_ht","var.in.ht_res","group"
"3393","CG4872",1.03761471242993,0.151659526219195,-0.354001750831187,"others"
"3394","CG4880",2.25667438593966,0.258354867223766,0.896991202167689,"others"
"3395","CG4882",0.747129679838209,0.529385998561982,-0.506512621036021,"others"
"3396","CG4887",1.06364935071785,0.122009321112801,-0.29902102877109,"others"
"3397","CG4908",1.02559683315518,0.246886301926667,-0.309175303846038,"others"
"3398","CG4911",2.06048700284736,0.156693443484713,0.653511940526375,"others"
"3399","CG4914",1.24722529063471,1.27713244797336,0.236769433602313,"others"
"3400","CG4927",1.42367655002289,0.163118409934645,0.00257779187005336,"others"
"3401","CG4928",0.905054195887361,1.73585398518912,0.00166282155250985,"others"
"3402","CG4936",1.53072460661547,0.18431301308022,0.14429916338984,"others"
"3403","CG4945",1.38743276862004,0.212964265540423,-0.0169818550480714,"others"
"3404","CG4951",1.29879926638714,0.24574885441055,-0.0363803437951129,"others"
"3405","CG4957",0.907114466733504,0.190366729372938,-0.495059687287667,"others"
"3406","CG4962",2.24735886701955,3.24941979596531,1.47009975013441,"0 tissues"
"3407","CG4968",0.84567137851581,0.523752096331233,-0.416044026138008,"others"
"3408","CG4972",0.51182232008563,1.59201906388171,-0.461503147411625,"others"
"3409","CG4982",2.07508556034193,1.73659229409869,1.17193486916936,"0 tissues"
"3410","CG4991",2.05251351420938,1.05708938049164,1.05093216433356,"others"
"3411","CG5001",2.80473840840118,0.137067866424486,1.38579636328299,"5-6 tissues"
"3412","CG5002",1.30973913170543,0.205379116344592,-0.0910929485798124,"Bjoern evelopmental paused"
"3413","CG5003",2.18538822213121,0.147365670181059,0.790318155697808,"others"
"3414","CG5004",0.964850948685898,0.62532485028269,-0.228327740347236,"others"
"3415","CG5009",0.71953027350418,0.510141945523564,-0.551909757593275,"others"
"3416","CG5011",1.15417513202304,0.691954139395115,-0.0433677277322655,"others"
"3417","CG5013",1.20276732793483,0.156618791348684,-0.203740707382097,"others"
"3418","CG5021",0.936264335267287,0.878996633922698,-0.158048104524633,"others"
"3419","CG5022",0.883150130575818,0.312449245100444,-0.451409189160631,"others"
"3420","CG5023",1.02644299069112,2.35400598415514,0.166626358379117,"others"
"3421","CG5026",2.00152538736863,0.170258196685851,0.601142876205285,"others"
"3422","CG5027",0.716220348231083,0.606220276101703,-0.467114269687608,"others"
"3423","CG5028",0.58603892750718,1.03392303693666,-0.417130205501377,"others"
"3424","CG5033",1.5448976658351,0.189226402927606,0.146786480183318,"others"
"3425","CG5037",0.828162467192755,0.439217749969223,-0.397158275915427,"housekeeping"
"3426","CG5039",2.1254475855669,0.10674486577199,0.695974204376203,"others"
"3427","CG5044",1.58454915260879,0.121548384088595,0.218234773706189,"others"
"3428","CG5045",1.00538166266396,0.310409770637408,-0.326272914201592,"others"
"3429","CG5048",0.572457838284991,5.01525002515138,-0.111808919896378,"others"
"3430","CG5056",1.38563080375377,0.215356006103254,-0.0197136795114745,"housekeeping"
"3431","CG5059",1.20924470042212,3.99117980888246,0.448593248904467,"others"
"3432","CG5062",0.140006910068486,0.113199567041114,-1.28517252113264,"others"
"3433","CG5065",1.36045331825808,1.63266833409935,0.403492937209567,"5-6 tissues"
"3434","CG5068",0.747900557742715,0.389367257007348,-0.587888690478393,"others"
"3435","CG5070",1.65946938362231,2.1860567301993,0.798933124855164,"0 tissues"
"3436","CG5071",1.46979862470588,0.13286845044355,0.0750694579955378,"others"
"3437","CG5079",2.03105755453809,0.130518810524577,0.658000899382239,"others"
"3438","CG5080",1.261514046735,3.15730044762811,0.481753787690399,"others"
"3439","CG5096",0.564050694455116,1.54545982907809,-0.428504530943951,"others"
"3440","CG5104",1.13410676895103,0.177206614485221,-0.231538106672577,"others"
"3441","CG5110",0.763450552775782,0.421025647423655,-0.507290195021413,"housekeeping"
"3442","CG5111",1.09685652296206,0.213147697356731,-0.307574806007074,"others"
"3443","CG5112",0.960318000556741,0.783333938829752,-0.190852543419051,"others"
"3444","CG5114",1.62953947676496,0.105456459686569,0.201587568490802,"others"
"3445","CG5131",0.956753965561178,0.213213095859359,-0.447681449972802,"housekeeping"
"3446","CG5142",1.0209514713211,0.138123807772157,-0.39942769799674,"others"
"3447","CG5151",1.41947263642014,0.573770998143805,0.244358672928028,"others"
"3448","CG5157",1.08193886620311,0.617874380465927,-0.110481423673674,"others"
"3449","CG5167",1.0404116087531,0.27238888281094,-0.324658521818591,"housekeeping"
"3450","CG5168",0.835554474842893,1.17716108734186,-0.17826038103341,"others"
"3451","CG5171",1.95150314959697,4.70406698972706,1.24562139233915,"others"
"3452","CG5172",1.34284641035671,0.275066825044329,-0.0208261795486435,"others"
"3453","CG5174",0.630718854435708,2.76236959752839,-0.182579521852077,"others"
"3454","CG5180",1.81597670495161,0.16263159689839,0.3942128347778,"others"
"3455","CG5181",0.850977005202851,0.301265768468685,-0.470573746036386,"others"
"3456","CG5188",0.940727269945631,0.446595434493391,-0.28157997743958,"others"
"3457","CG5191",0.87368182828482,1.89735553130478,0.00575184834341269,"others"
"3458","CG5194",1.40698636100891,0.391344027790516,0.0737221275900624,"others"
"3459","CG5196",1.15573510315643,0.63256231332193,-0.0376935059991934,"others"
"3460","CG5199",1.7557560553817,0.100112215673795,0.339977195316036,"others"
"3461","CG5214",0.607202263301876,1.32167746590317,-0.401666832984791,"others"
"3462","CG5220",1.15830933487589,0.228232465421354,-0.234374855596163,"others"
"3463","CG5235",1.74210317599929,0.209606302297278,0.339000166488379,"others"
"3464","CG5246",1.66698563993163,0.351076195072866,0.322052566074356,"others"
"3465","CG5254",0.739242286642663,1.39447669700801,-0.275664735097726,"others"
"3466","CG5255",0.927371034481639,5.60473318341894,0.280983497324311,"0 tissues"
"3467","CG5262",1.0009288862127,0.154401203450201,-0.394049087546287,"housekeeping"
"3468","CG5273",1.50267533290497,0.240265295945187,0.156635187079569,"others"
"3469","CG5276",1.08482613174749,0.185655008700368,-0.304310665735626,"others"
"3470","CG5280",0.643980515683957,1.27327939645782,-0.366659972777384,"others"
"3471","CG5281",0.807110157244554,0.477634426896064,-0.44052160776532,"others"
"3472","CG5282",0.728957849386469,0.580140980331433,-0.438816251203184,"others"
"3473","CG5287",0.993628809674975,0.170001946458306,-0.408297435288431,"housekeeping"
"3474","CG5316",0.981315144365122,0.195733599095703,-0.433212408046259,"others"
"3475","CG5321",1.32710581504425,0.438645794540072,0.101115366211516,"others"
"3476","CG5323",0.818819320767254,0.740148908315869,-0.338772423056706,"others"
"3477","CG5326",1.48412169483622,1.09327615434547,0.482261227871515,"others"
"3478","CG5335",0.79714099984345,0.575677168322201,-0.375318347260877,"others"
"3479","CG5339",1.19490873000269,0.114585316696435,-0.224004814378296,"others"
"3480","CG5346",1.16891449496036,1.30478670985477,0.159639079849094,"housekeeping"
"3481","CG5355",1.23346542857317,0.207725113591627,-0.168518076619367,"others"
"3482","CG5359",0.979706546734255,0.479320241000473,-0.27152145200522,"others"
"3483","CG5376",0.441706954114033,2.05686339681412,-0.414934762412324,"others"
"3484","CG5379",1.72665481252824,0.531522275931297,0.476779413767096,"others"
"3485","CG5381",0.706637308945893,0.556629366119525,-0.499194031431162,"5-6 tissues"
"3486","CG5382",1.56733561792197,0.334249399528861,0.223813738879723,"others"
"3487","CG5386",0.831444875262551,0.111896913312314,-0.596557840506188,"others"
"3488","CG5388",0.358579415716865,0.139896182317483,-1.06253390432162,"others"
"3489","CG5390",1.13336671901186,3.10615188654734,0.350625252544424,"others"
"3490","CG5397",1.31929303816043,0.81462682125968,0.183338022375665,"0 tissues"
"3491","CG5399",1.03508794791975,5.22716431910253,0.36501700278565,"others"
"3492","CG5404",0.716694037074907,2.40123233450459,-0.141273176790871,"0 tissues"
"3493","CG5412",0.998434936603683,0.261049283239687,-0.365130826378649,"housekeeping"
"3494","CG5435",0.564388122753982,3.85776807011793,-0.206274982470621,"others"
"3495","CG5439",1.61549350064937,0.164560691231894,0.196934868920863,"others"
"3496","CG5445",1.26227576177801,0.11277780930224,-0.164001421623956,"others"
"3497","CG5446",0.916332679660957,6.71415257510562,0.322050535083878,"others"
"3498","CG5447",0.688888015960116,0.537120476642164,-0.550110706931179,"others"
"3499","CG5455",1.10030931495534,0.267706361617004,-0.264890933896175,"others"
"3500","CG5482",1.07900594067791,0.346039520228444,-0.265741280751461,"others"
"3501","CG5484",1.32498517008964,0.159828337560452,-0.0974196780434136,"housekeeping"
"3502","CG5493",0.834580698221672,2.60788710638399,-0.00302425548031027,"others"
"3503","CG5498",1.43485282468775,0.235318451408451,0.0741738210918967,"housekeeping"
"3504","CG5500",0.976476888019973,0.423730460510817,-0.286803629046564,"others"
"3505","CG5506",1.31498495288757,0.244097820585867,-0.0221491629572317,"0 tissues"
"3506","CG5510",1.10442708087885,0.237286479307684,-0.250522563038443,"others"
"3507","CG5515",1.06966062502222,0.390284281228161,-0.264973730994942,"others"
"3508","CG5516",0.985088306604002,0.232017763546279,-0.386268259404176,"others"
"3509","CG5521",0.718755732342295,0.821803310033175,-0.41320113573762,"others"
"3510","CG5522",1.20824606310077,1.05536348071566,0.206603238241327,"Bjoern evelopmental paused"
"3511","CG5527",0.498033381079213,1.83360614099665,-0.381403335091908,"others"
"3512","CG5532",0.323792199596692,2.62033238478249,-0.511858295437421,"others"
"3513","CG5535",1.35475330754346,0.116494223820359,-0.0498639884485443,"others"
"3514","CG5541",1.63721792782304,0.612581552660407,0.447666730056178,"housekeeping"
"3515","CG5550",1.50856780247939,0.21896570404509,0.0966815132765435,"others"
"3516","CG5554",0.693558477581959,0.871529506262714,-0.40579159318011,"others"
"3517","CG5567",0.783727619956632,1.10094447101764,-0.219410855861985,"others"
"3518","CG5568",0.763887835201198,0.162790021659717,-0.657672160754439,"others"
"3519","CG5569",0.994065799772404,0.240493248353454,-0.351329915828631,"others"
"3520","CG5577",1.55665838859796,0.142161677265171,0.138562276973189,"5-6 tissues"
"3521","CG5589",1.76118853224594,0.131031458662009,0.384343477789414,"others"
"3522","CG5590",0.914477726266358,1.42551416413482,-0.105925050263755,"others"
"3523","CG5597",1.28989401562992,0.246403600937119,-0.0449447583897162,"others"
"3524","CG5612",1.04731824827604,1.67961953135261,0.116554328996738,"others"
"3525","CG5618",1.68334170246911,0.34040063097958,0.339233024404503,"others"
"3526","CG5639",1.19190826908272,0.563111231893721,-0.00207365267910808,"others"
"3527","CG5641",0.671898365980316,0.853624376967729,-0.43976681528513,"others"
"3528","CG5644",0.14976440414116,0.155342980191912,-1.24929423579574,"others"
"3529","CG5676",0.527345700466298,1.48553621021791,-0.48724817621498,"others"
"3530","CG5687",1.11383003416764,1.8358306408926,0.234833350651171,"others"
"3531","CG5693",1.13983746880589,0.166125142055663,-0.275346138013883,"others"
"3532","CG5694",0.759575398397324,0.469931872599349,-0.474914890306212,"others"
"3533","CG5697",1.02550674121699,0.463311322863187,-0.204864784339042,"0 tissues"
"3534","CG5704",1.21417694444936,0.257013317683248,-0.142375920054914,"others"
"3535","CG5707",0.922060067538777,0.317568013362597,-0.419711854893555,"others"
"3536","CG5708",0.838671265404064,0.435221981066284,-0.393117457504293,"others"
"3537","CG5721",0.932855613454738,0.404803916982392,-0.377156958360442,"others"
"3538","CG5724",1.30719569942172,0.785828544354908,0.157107195579536,"others"
"3539","CG5727",1.66676405520206,0.578974220609267,0.498000476157742,"housekeeping"
"3540","CG5728",2.92772469578882,0.126024764993469,1.57509268413343,"others"
"3541","CG5734",0.823582373715554,0.290271494370093,-0.493199337257989,"others"
"3542","CG5742",0.929468907622576,0.166030241679836,-0.485929321538785,"housekeeping"
"3543","CG5746",0.604275588315211,1.0959819592467,-0.397986527333175,"others"
"3544","CG5756",0.80133919037611,5.24618739305741,0.132519255422919,"others"
"3545","CG5757",1.30055986259884,0.207654299639743,-0.101382270036979,"others"
"3546","CG5758",1.70062028272595,0.233403841731018,0.334819249519395,"others"
"3547","CG5770",1.38495646225595,1.43424197446435,0.363646500502774,"0 tissues"
"3548","CG5773",0.591829050104519,7.63391724061426,0.0380845405721221,"others"
"3549","CG5780",0.681765969138112,1.24059493984218,-0.330249721982906,"others"
"3550","CG5783",0.896166512678521,0.218032501006135,-0.513883886962218,"others"
"3551","CG5787",1.14661155763184,0.299191740855074,-0.17108363361067,"others"
"3552","CG5789",0.84743662498428,0.691642483205303,-0.350330486297693,"others"
"3553","CG5793",0.488297911402197,3.14900109890138,-0.291885021886461,"others"
"3554","CG5800",2.05924254781865,0.106082338207486,0.630438255380349,"others"
"3555","CG5804",1.48223728939481,3.49596431324111,0.696407188521581,"0 tissues"
"3556","CG5805",2.14412191917572,0.152782620051641,0.751992683091526,"others"
"3557","CG5808",1.48463450072578,0.119144736198257,0.0985466085120787,"others"
"3558","CG5819",0.640772694704187,0.703594083439849,-0.544658454113137,"others"
"3559","CG5823",1.07322509048232,0.1928127341098,-0.337024302789899,"others"
"3560","CG5830",0.871819477438978,0.640788263941703,-0.321605535221053,"Bjoern evelopmental paused"
"3561","CG5835",1.18976733764498,1.48690086746925,0.175570639497098,"5-6 tissues"
"3562","CG5844",1.33083289133023,0.106967874860484,-0.0988117015234613,"others"
"3563","CG5849",1.05153986136947,0.136345652266366,-0.36591507719506,"0 tissues"
"3564","CG5850",0.992548544093742,0.140112345595154,-0.428531748171448,"housekeeping"
"3565","CG5853",0.875812884944841,0.997227749892443,-0.136931975276424,"5-6 tissues"
"3566","CG5854",1.03021952609649,0.570613719285927,-0.149939275184255,"others"
"3567","CG5861",0.655586662084426,0.857886869938149,-0.453149567434788,"housekeeping"
"3568","CG5862",0.812833687345955,0.300498150083987,-0.507287623512202,"others"
"3569","CG5863",2.10088804997031,0.192965686221078,0.690224221782004,"others"
"3570","CG5880",1.00433899817,0.143606324332459,-0.406721400241732,"others"
"3571","CG5882",0.800149015943242,0.31180897310966,-0.533463115515932,"others"
"3572","CG5885",0.382641358617889,4.64808441158998,-0.327694186631131,"others"
"3573","CG5886",0.491868635520865,1.33496251692219,-0.516969328409849,"housekeeping"
"3574","CG5888",1.11001303992805,1.3437508601134,0.101016710281034,"others"
"3575","CG5890",0.603983159128982,1.96321327735947,-0.256702355293701,"others"
"3576","CG5895",1.95793628446327,0.178335523073343,0.591162927220547,"others"
"3577","CG5902",0.776587395664861,1.6384666890892,-0.177449851669725,"others"
"3578","CG5903",0.376346866512545,1.84663598146348,-0.500558815180912,"others"
"3579","CG5910",1.00551407608185,1.09556342408869,0.00331787560800456,"others"
"3580","CG5916",1.10019210336465,0.13474423952095,-0.311234968230244,"others"
"3581","CG5919",3.65990511421164,0.4512148111087,2.43649088549134,"housekeeping"
"3582","CG5921",2.14125567770353,0.189609707641825,0.741796088044744,"others"
"3583","CG5928",0.9265475339031,2.5382492113489,0.0791874372321774,"others"
"3584","CG5934",0.522089885747269,1.5141578037015,-0.482945816697739,"others"
"3585","CG5937",1.13700961335053,0.12276343927958,-0.220389108965918,"others"
"3586","CG5938",1.82219328825243,0.763865510591374,0.666149310059707,"others"
"3587","CG5945",1.22921961050856,0.124711656124993,-0.121457095511839,"others"
"3588","CG5946",1.04167501472875,0.301431303543177,-0.280179007931024,"others"
"3589","CG5948",1.57807954376275,1.40783074397548,0.560563255838202,"others"
"3590","CG5953",1.05181047131877,0.378275526056611,-0.295182427335715,"Bjoern evelopmental paused"
"3591","CG5955",0.689662480315956,1.93435407845789,-0.173515395554195,"others"
"3592","CG5958",0.617403596525086,4.31726139901375,-0.120921415944494,"others"
"3593","CG5961",0.997909874148583,0.313813475994454,-0.338708226589994,"others"
"3594","CG5964",0.913203128426237,0.134514422926118,-0.49664440308493,"others"
"3595","CG5966",1.16743458146542,0.349697141271111,-0.177474322628296,"others"
"3596","CG5969",1.01552898306398,1.04242667161386,0.0131830552794041,"others"
"3597","CG5973",1.61986496468635,2.11638757142521,0.763560998997006,"5-6 tissues"
"3598","CG5986",0.714000240106496,0.723390737050905,-0.449272194360161,"others"
"3599","CG5989",1.02068707716136,0.223998765938317,-0.391889291570707,"others"
"3600","CG5991",1.30213095123571,0.782492558608904,0.150600520366974,"others"
"3601","CG5999",1.31124575376294,1.31380319759411,0.302230494679369,"others"
"3602","CG6005",1.40153922011546,0.11836567197563,0.0103654537019511,"others"
"3603","CG6006",1.8428020982731,0.325565948378898,0.498000416309462,"others"
"3604","CG6012",1.2126426412216,0.154216388933611,-0.181756738949827,"0 tissues"
"3605","CG6013",0.964241726229946,0.152047596931545,-0.427454609888397,"others"
"3606","CG6023",0.853725219458845,0.252694812800006,-0.49076407462389,"others"
"3607","CG6024",0.532716346138397,1.49642166922806,-0.478530742444762,"others"
"3608","CG6026",1.08905641529815,1.88293472764236,0.218715905388533,"others"
"3609","CG6028",0.616814812035459,2.15571818278173,-0.241650203918681,"others"
"3610","CG6034",0.919661143430842,5.07023008182247,0.239115064821414,"others"
"3611","CG6040",0.989448619217496,1.46986810463686,-0.029185769855206,"others"
"3612","CG6044",0.97997208571246,0.983423184450327,-0.0391481790651328,"others"
"3613","CG6048",1.29770769457233,0.120813005350625,-0.0747788911243452,"0 tissues"
"3614","CG6051",1.65493175511908,0.476245268234195,0.410151368666561,"others"
"3615","CG6055",0.723400709162627,8.05091947621451,0.188146406839273,"Bjoern evelopmental paused"
"3616","CG6066",1.99270830786991,0.198794514075699,0.582639518247765,"others"
"3617","CG6067",1.10189977018138,0.170155940644169,-0.299106497994606,"others"
"3618","CG6071",1.67595530533459,0.108502484600995,0.245870188429352,"others"
"3619","CG6073",1.06363087221182,0.105671362431232,-0.364637824639965,"others"
"3620","CG6084",0.447291606373582,6.32324615302567,-0.163402776669408,"others"
"3621","CG6094",0.458024253182432,1.13679314602802,-0.553443360526315,"others"
"3622","CG6115",0.94303252526568,0.934441737613963,-0.105579949262606,"others"
"3623","CG6118",1.01064213387265,2.780824109183,0.199786690032427,"others"
"3624","CG6123",1.29760602521141,0.225647937961423,-0.108963736607017,"others"
"3625","CG6125",1.73388891559229,0.606893395164058,0.549808237710259,"others"
"3626","CG6126",1.74639135134348,1.04294501174024,0.744084579684666,"others"
"3627","CG6142",2.49421280957482,0.166420316365508,1.07970044959771,"others"
"3628","CG6144",1.03446038905374,0.153968007247956,-0.359300113125565,"others"
"3629","CG6145",1.52652483988608,0.158037606352506,0.111381712535606,"others"
"3630","CG6154",1.29394329825181,0.314247380242841,-0.0433274889237458,"others"
"3631","CG6171",2.39333173637791,0.177394048450403,1.02762786703483,"others"
"3632","CG6175",1.1142074985528,0.334918203854281,-0.229269242882394,"others"
"3633","CG6178",1.06472971874326,0.223309314401353,-0.349336833343928,"others"
"3634","CG6179",1.80116579207007,0.211877083546661,0.396993361752683,"others"
"3635","CG6180",0.608440916017463,0.819541454683428,-0.524796784119661,"others"
"3636","CG6182",1.01980150815315,0.15098021032035,-0.37189224811808,"others"
"3637","CG6184",0.757956498962744,0.582838267412002,-0.408271675661181,"0 tissues"
"3638","CG6195",1.1057508491377,0.241183804681689,-0.237757175655773,"housekeeping"
"3639","CG6201",1.33857840847343,0.171367476569756,-0.0545426351286373,"housekeeping"
"3640","CG6204",0.909169798232766,0.200322850301135,-0.497159489412187,"others"
"3641","CG6216",0.606637768296944,2.07044309827118,-0.249575007021359,"others"
"3642","CG6225",1.09799258295946,0.785299477235882,-0.052327282421581,"5-6 tissues"
"3643","CG6227",1.23250089689492,0.137869017275978,-0.187606578423155,"others"
"3644","CG6230",1.26110962080334,0.11951430504411,-0.122186157032282,"others"
"3645","CG6231",0.789576636679786,2.42392685638026,-0.0672807716971224,"5-6 tissues"
"3646","CG6254",1.11776312627716,0.121043636437919,-0.252760189306277,"others"
"3647","CG6277",1.09246888283954,0.178290047233084,-0.274225761316336,"0 tissues"
"3648","CG6280",1.65119087710511,0.104596228056238,0.224759294166162,"others"
"3649","CG6283",0.459337718013338,0.137280975650329,-0.959962145990412,"others"
"3650","CG6287",2.92110121137148,0.141860978772637,1.50198784796759,"others"
"3651","CG6293",1.33408373420843,1.12382429661851,0.32559687426784,"others"
"3652","CG6308",1.40128882691385,0.10595049560166,-0.0273536949590734,"others"
"3653","CG6310",0.466282425225096,9.21085994575685,-0.0213255686725985,"others"
"3654","CG6321",1.20872717543737,0.211613787572798,-0.195354325160854,"others"
"3655","CG6329",0.288053586818494,6.03115941729966,-0.335820328143347,"Bjoern evelopmental paused"
"3656","CG6330",2.3157234208468,0.713512213217285,1.14276827473056,"others"
"3657","CG6333",0.707248758086758,0.108556333245286,-0.722830883354053,"others"
"3658","CG6340",0.671348970852283,0.525908295131578,-0.587656277781446,"others"
"3659","CG6347",1.02123609866507,4.66371707822621,0.312168990372325,"others"
"3660","CG6356",1.21213599126719,2.85613713837343,0.408739213881035,"others"
"3661","CG6357",1.87424437384074,0.306390659140068,0.546404569333577,"others"
"3662","CG6362",0.883477321730044,1.63360122301152,-0.0730229812891394,"others"
"3663","CG6364",0.982336002919605,0.340480886266649,-0.361785895948143,"housekeeping"
"3664","CG6379",0.945703523606812,0.166002434461116,-0.46975745382714,"others"
"3665","CG6388",1.1681685917602,0.103594733065544,-0.256120071890434,"others"
"3666","CG6398",0.842985214908073,3.70928867043293,0.0617557379011063,"others"
"3667","CG6403",1.48542314620948,0.135175777329836,0.0715724448797319,"others"
"3668","CG6404",0.999901398462954,0.211746010747746,-0.404227161390345,"others"
"3669","CG6405",1.05060076047996,0.310819446665038,-0.281606251105532,"others"
"3670","CG6409",1.14776581097231,3.89072661034829,0.379588737228341,"0 tissues"
"3671","CG6414",1.45017163147794,0.743563036387749,0.292998535419585,"others"
"3672","CG6415",0.369953199347086,4.73556336638326,-0.333545902107312,"others"
"3673","CG6418",1.38942535494755,0.18815752738798,-0.00516021124641219,"others"
"3674","CG6421",0.194276762723525,0.123363125159507,-1.15980237081673,"others"
"3675","CG6422",0.619157097282022,0.691423566719577,-0.578763331190896,"others"
"3676","CG6425",1.99556624608813,0.103453909553397,0.571590303860047,"others"
"3677","CG6426",2.38125477933446,1.58111916540675,1.40357530267223,"Bjoern evelopmental paused"
"3678","CG6431",1.76640532158123,0.178991274067105,0.398234673859316,"others"
"3679","CG6443",0.784760325815569,0.305858499600901,-0.542859006803249,"others"
"3680","CG6465",0.590056285913949,1.40874377749246,-0.427631543560935,"others"
"3681","CG6470",0.603982189766015,0.110525035362289,-0.825496184912273,"others"
"3682","CG6479",1.24253360644611,0.107381785336885,-0.187356604041286,"others"
"3683","CG6484",1.03043788832053,0.461961646721441,-0.199168568890144,"0 tissues"
"3684","CG6495",0.789224334801487,0.398171893974415,-0.534402724461366,"others"
"3685","CG6503",0.884796710235552,0.645927092191914,-0.308565580953999,"others"
"3686","CG6512",1.05895622138844,0.328724356967695,-0.285446266335325,"others"
"3687","CG6523",0.366753063361221,1.6938426877642,-0.555925515795796,"others"
"3688","CG6540",1.21136382493065,0.388879130928368,-0.125028051817607,"others"
"3689","CG6543",0.568643767374819,1.06422516321364,-0.432722367032094,"others"
"3690","CG6565",1.0584712865294,0.154702322270743,-0.337620687052187,"others"
"3691","CG6567",0.731782865336057,0.431264073182064,-0.509620571936788,"others"
"3692","CG6568",1.02500353775551,0.126229740867878,-0.32826330381337,"others"
"3693","CG6569",1.29593877586558,0.129371074119248,-0.0716105178202546,"others"
"3694","CG6583",0.513953925334837,2.65708944449067,-0.315746538031882,"others"
"3695","CG6607",1.45977309864166,0.190259257125668,0.0579855026150511,"others"
"3696","CG6610",1.23900648127169,0.35065671461799,-0.105921002021113,"others"
"3697","CG6614",1.29027820932858,0.163511351290122,-0.130205341762889,"others"
"3698","CG6617",0.488043592813524,1.10316031865935,-0.51553626646081,"others"
"3699","CG6628",1.8489091242494,0.398347952862398,0.525565345316843,"others"
"3700","CG6638",0.8154755930975,0.762565081778331,-0.340671105430459,"others"
"3701","CG6652",1.08922278667568,0.11667595358191,-0.313940903282809,"others"
"3702","CG6656",2.03460583083474,0.114085627984855,0.612842163935258,"Bjoern evelopmental paused"
"3703","CG6659",1.12330997364404,0.188362704539479,-0.271916435974264,"others"
"3704","CG6660",0.228083448120004,8.26403145527381,-0.298024068066878,"others"
"3705","CG6664",2.03506288021887,0.119359820261642,0.650576108542828,"others"
"3706","CG6665",0.880422503977947,0.22739273389889,-0.517144073905816,"housekeeping"
"3707","CG6674",0.906458458041526,0.209571118734984,-0.496624297807185,"others"
"3708","CG6683",2.39288968986798,0.123763452311725,1.04047192068384,"others"
"3709","CG6685",1.44099770422976,0.108915215067645,0.0109603540675152,"others"
"3710","CG6686",0.991651839832729,0.23210129809195,-0.379316396873813,"others"
"3711","CG6688",1.9512237283222,0.230587883791431,0.572435078928678,"others"
"3712","CG6693",1.82267931808455,0.247935499691302,0.487463118375257,"others"
"3713","CG6695",1.33715339542664,0.112142460674441,-0.0904391470550423,"others"
"3714","CG6696",0.763820859076084,1.27840741524401,-0.246574090998759,"0 tissues"
"3715","CG6700",0.73035545019196,0.41183602032123,-0.561896501782359,"others"
"3716","CG6701",1.65847864128648,0.318395691966017,0.315834161274003,"others"
"3717","CG6707",0.568019882391395,1.09321575284637,-0.433832300515627,"others"
"3718","CG6712",1.51353122868533,0.214252186976137,0.109055881809433,"others"
"3719","CG6723",1.9456054858608,0.430773950682283,0.702861285592388,"0 tissues"
"3720","CG6724",1.32491303222388,0.148243546791477,-0.0690680218845623,"others"
"3721","CG6726",0.794614858319315,0.177133997508314,-0.571022228548731,"others"
"3722","CG6738",0.76131588840806,1.99457669007744,-0.0975380235499428,"0 tissues"
"3723","CG6739",1.19418764148201,0.969528982868695,0.167658646588979,"5-6 tissues"
"3724","CG6744",0.979339805162178,0.153969518758953,-0.414424077759645,"others"
"3725","CG6746",1.05298764926343,2.84268836830708,0.248539509892938,"others"
"3726","CG6753",0.973507169243654,1.71488186081244,0.0616648889868376,"others"
"3727","CG6758",1.10612909083925,0.101301233052264,-0.312741122856842,"others"
"3728","CG6761",0.722019237445032,0.401700328902857,-0.595024412452858,"others"
"3729","CG6762",0.814787643088075,0.825935054171694,-0.314779482133953,"others"
"3730","CG6763",1.70929050439517,1.54186605971325,0.715242036455167,"others"
"3731","CG6765",0.726526155752768,0.547709184894142,-0.492453424868081,"Bjoern evelopmental paused"
"3732","CG6766",0.869813680188453,0.267040098602302,-0.49525904405227,"others"
"3733","CG6767",0.555943034060404,1.53065516062263,-0.442686109947777,"others"
"3734","CG6769",1.08139112982915,1.04700053398713,0.0793543564920056,"housekeeping"
"3735","CG6770",0.50352288261233,8.77107585797614,-0.00156454992696242,"others"
"3736","CG6793",0.782326434649915,0.6533609576347,-0.411012761735037,"others"
"3737","CG6805",1.15475197543105,1.21288490223687,0.141835248462435,"housekeeping"
"3738","CG6833",1.27765522738826,0.194386668942747,-0.135977414881911,"others"
"3739","CG6834",1.01370833093765,0.184940603935796,-0.37423626949045,"others"
"3740","CG6836",2.78156644392267,0.359664346011412,1.43651427793428,"5-6 tissues"
"3741","CG6843",1.596430074981,0.362601549283067,0.250402179785063,"others"
"3742","CG6847",0.773501954432393,0.759631517551557,-0.382825078569792,"Bjoern evelopmental paused"
"3743","CG6867",0.945904412876566,0.211122478748433,-0.457979496854347,"5-6 tissues"
"3744","CG6870",1.64841773941115,3.08718124124958,0.864367707310907,"others"
"3745","CG6878",0.278654967046775,5.2537911748658,-0.389666255734083,"5-6 tissues"
"3746","CG6891",1.06424473972944,0.923701746957009,0.00655825348699235,"Bjoern evelopmental paused"
"3747","CG6903",1.09844098744407,0.114721345143726,-0.319603126601417,"housekeeping"
"3748","CG6907",1.51242098616137,0.135577225055468,0.0970455457281885,"others"
"3749","CG6912",1.02412878011808,0.365649291974238,-0.323373615627323,"others"
"3750","CG6927",1.70952008671855,0.808427600708481,0.570265355290471,"others"
"3751","CG6928",0.691496629280419,0.24921989954814,-0.645224498676964,"others"
